movie_id,rank,title,originalTitle,description,year,votes,rating,runtimeMinutes,ratingCategory,genres
tt7286456,1,Joker,Joker,"During the 1980s, a failed stand-up comedian is driven insane and turns to a life of crime and chaos in Gotham City while becoming an infamous psychopathic crime figure.",2019,1700000,8.3,122,R,"Crime,Drama,Thriller"
tt4154796,2,Avengers: Endgame,Avengers: Endgame,"After the devastating events of Avengers: Infinity War (2018), the universe is in ruins. With the help of remaining allies, the Avengers assemble once more in order to reverse Thanos' actions and restore balance to the universe.",2019,1400000,8.4,181,PG-13,"Action,Adventure,Drama"
tt4154756,3,Avengers: Infinity War,Avengers: Infinity War,The Avengers and their allies must be willing to sacrifice all in an attempt to defeat the powerful Thanos before his blitz of devastation and ruin puts an end to the universe.,2018,1300000,8.4,149,PG-13,"Action,Adventure,Sci-Fi"
tt6751668,4,Parasite,Parasite,Greed and class discrimination threaten the newly formed symbiotic relationship between the wealthy Park family and the destitute Kim clan.,2019,1100000,8.5,132,R,"Drama,Thriller"
tt1825683,6,Black Panther,Black Panther,"T'Challa, heir to the hidden but advanced kingdom of Wakanda, must step forward to lead his people into a new future and must confront a challenger from his country's past.",2018,893000,7.3,134,PG-13,"Action,Adventure,Sci-Fi"
tt7131622,5,Once Upon a Time... in Hollywood,Once Upon a Time in Hollywood,A faded television actor and his stunt double strive to achieve fame and success in the final years of Hollywood's Golden Age in 1969 Los Angeles.,2019,936000,7.6,161,R,"Comedy,Drama"
tt8946378,7,Knives Out,Knives Out,"A detective investigates the death of the patriarch of an eccentric, combative family.",2019,837000,7.9,130,PG-13,"Comedy,Crime,Drama"
tt8579674,9,1917,1917,"April 6th, 1917. As an infantry battalion assembles to wage war deep in enemy territory, two soldiers are assigned to race against time and deliver a message that will stop 1,600 men from walking straight into a deadly trap.",2019,749000,8.2,119,R,"Action,Drama,War"
tt4633694,8,Spider-Man: Into the Spider-Verse,Spider-Man: Into the Spider-Verse,Teen Miles Morales becomes the Spider-Man of his universe and must join with five spider-powered individuals from other dimensions to stop a threat for all realities.,2018,758000,8.4,117,PG,"Action,Adventure,Animation"
tt5463162,10,Deadpool 2,Deadpool 2,"Foul-mouthed mutant mercenary Wade Wilson (a.k.a. Deadpool) assembles a team of fellow mutant rogues to protect a young boy with supernatural abilities from the brutal, time-traveling cyborg Cable.",2018,729000,7.6,119,R,"Action,Adventure,Comedy"
tt4154664,13,Captain Marvel,Captain Marvel,Carol Danvers becomes one of the universe's most powerful heroes when Earth is caught in the middle of a galactic war between two alien races.,2019,646000,6.7,123,PG-13,"Action,Adventure,Sci-Fi"
tt1727824,15,Bohemian Rhapsody,Bohemian Rhapsody,"The story of the legendary British rock band Queen and lead singer Freddie Mercury, leading up to their famous performance at Live Aid (1985).",2018,633000,7.9,134,PG-13,"Biography,Drama,Music"
tt6723592,12,Tenet,Tenet,"Armed with only one word, Tenet, and fighting for the survival of the entire world, a Protagonist journeys through a twilight world of international espionage on a mission that will unfold in something beyond real time.",2020,648000,7.3,150,PG-13,"Action,Sci-Fi,Thriller"
tt6644200,14,A Quiet Place,A Quiet Place,A family struggles for survival in a world where most humans have been killed by blind but noise-sensitive creatures. They are forced to communicate in sign language to keep the creatures at bay.,2018,644000,7.5,90,PG-13,"Drama,Horror,Sci-Fi"
tt6966692,11,Green Book,Green Book,A working-class Italian-American bouncer becomes the driver for an African-American classical pianist on a tour of venues through the 1960s American South.,2018,661000,8.2,130,PG-13,"Biography,Comedy,Drama"
tt6320628,16,Spider-Man: Far from Home,Spider-Man: Far from Home,"Following the events of Avengers: Endgame (2019), Spider-Man must step up to take on new threats in a world that has changed forever.",2019,618000,7.3,129,PG-13,"Action,Adventure,Comedy"
tt1270797,17,Venom,Venom,"A failed reporter is bonded to an alien entity, one of many symbiotes who have invaded Earth. But the being takes a liking to Earth and decides to protect it.",2018,593000,6.6,112,PG-13,"Action,Adventure,Sci-Fi"
tt1477834,19,Aquaman,Aquaman,"Arthur Curry, the human-born heir to the underwater kingdom of Atlantis, goes on a quest to prevent a war between the worlds of ocean and land.",2018,546000,6.8,143,PG-13,"Action,Adventure,Fantasy"
tt2527338,20,Star Wars: Episode IX - The Rise of Skywalker,Star Wars: Episode IX - The Rise of Skywalker,"In the riveting conclusion of the landmark Skywalker saga, new legends will be born-and the final battle for freedom is yet to come.",2019,530000,6.4,141,PG-13,"Action,Adventure,Fantasy"
tt1677720,21,Ready Player One,Ready Player One,"When the creator of a virtual reality called the OASIS dies, he makes a posthumous challenge to all OASIS users to find his Easter Egg, which will give the finder his fortune and control of his world.",2018,530000,7.4,140,PG-13,"Action,Adventure,Sci-Fi"
tt1950186,18,Ford v Ferrari,Ford v Ferrari,American car designer Carroll Shelby and driver Ken Miles battle corporate interference and the laws of physics to build a revolutionary race car for Ford in order to defeat Ferrari at the 24 Hours of Le Mans in 1966.,2019,548000,8.1,152,PG-13,"Action,Biography,Drama"
tt5095030,22,Ant-Man and the Wasp,Ant-Man and the Wasp,"As Scott Lang balances being both a superhero and a father, Hope van Dyne and Dr. Hank Pym present an urgent new mission that finds the Ant-Man fighting alongside The Wasp to uncover secrets from their past.",2018,484000,7.0,118,PG-13,"Action,Adventure,Comedy"
tt2584384,23,Jojo Rabbit,Jojo Rabbit,A young German boy in the Hitler Youth whose hero and imaginary friend is the country's dictator is shocked to discover that his mother is hiding a Jewish girl in their home.,2019,478000,7.9,108,PG-13,"Comedy,Drama,War"
tt1302006,26,The Irishman,The Irishman,"An illustration of Frank Sheeran's life, from W.W.II veteran to hit-man for the Bufalino crime family and his alleged assassination of his close friend Jimmy Hoffa.",2019,462000,7.8,209,R,"Biography,Crime,Drama"
tt6146586,24,John Wick: Chapter 3 - Parabellum,John Wick: Chapter 3 - Parabellum,"John Wick is on the run after killing a member of the international assassins' guild, and with a $14 million price tag on his head, he is the target of hit men and women everywhere.",2019,468000,7.4,130,R,"Action,Crime,Thriller"
tt1517451,28,A Star Is Born,A Star Is Born,A musician helps a young singer find fame as age and alcoholism send his own career into a downward spiral.,2018,442000,7.6,136,R,"Drama,Music,Romance"
tt8772262,25,Midsommar,Midsommar,A couple travels to Northern Europe to visit a rural hometown's fabled Swedish mid-summer festival. What begins as an idyllic retreat quickly devolves into an increasingly violent and bizarre competition at the hands of a pagan cult.,2019,468000,7.1,148,R,"Drama,Horror,Mystery"
tt0448115,33,Shazam!,Shazam!,A newly fostered young boy in search of his mother instead finds unexpected super powers and soon gains a powerful enemy.,2019,408000,7.0,132,PG-13,"Action,Adventure,Comedy"
tt8367814,27,The Gentlemen,The Gentlemen,"An American expat tries to sell off his highly profitable marijuana empire in London, triggering plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him.",2019,445000,7.8,113,R,"Action,Crime"
tt2737304,31,Bird Box,Bird Box,"Five years after an ominous unseen presence drives most of society to suicide, a mother and her two children make a desperate bid to reach safety.",2018,414000,6.6,124,R,"Horror,Mystery,Sci-Fi"
tt3778644,34,Solo: A Star Wars Story,Solo: A Star Wars Story,"Board the Millennium Falcon and journey to a galaxy far, far away in an epic action-adventure that will set the course of one of the Star Wars saga's most unlikely heroes.",2018,402000,6.9,135,PG-13,"Action,Adventure,Sci-Fi"
tt4912910,32,Mission: Impossible - Fallout,Mission: Impossible - Fallout,"Ethan Hunt and his IMF team, along with some familiar allies, race against time after a mission gone wrong.",2018,412000,7.7,147,PG-13,"Action,Adventure,Thriller"
tt2948372,30,Soul,Soul,"After landing the gig of a lifetime, a New York jazz pianist suddenly finds himself trapped in a strange land between Earth and the afterlife.",2020,419000,8.0,100,PG,"Adventure,Animation,Comedy"
tt7784604,29,Hereditary,Hereditary,A grieving family is haunted by tragic and disturbing occurrences.,2018,440000,7.3,127,R,"Drama,Horror,Mystery"
tt2798920,35,Annihilation,Annihilation,"A biologist signs up for a dangerous, secret expedition into a mysterious zone where the laws of nature don't apply.",2018,387000,6.8,115,R,"Adventure,Drama,Horror"
tt4881806,37,Jurassic World: Fallen Kingdom,Jurassic World: Fallen Kingdom,"When the island's dormant volcano begins roaring to life, Owen and Claire mount a campaign to rescue the remaining dinosaurs from this extinction-level event.",2018,373000,6.1,128,PG-13,"Action,Adventure,Sci-Fi"
tt7653254,38,Marriage Story,Marriage Story,Noah Baumbach's incisive and compassionate look at a marriage breaking up and a family staying together.,2019,366000,7.9,137,R,"Drama,Romance"
tt6857112,36,Us,Us,A family's serene beach vacation turns to chaos when their doppelgÃ¤ngers appear and begin to terrorize them.,2019,381000,6.8,116,R,"Horror,Mystery,Thriller"
tt3606756,39,Incredibles 2,Incredibles 2,The Incredibles family takes on a new mission which involves a change in family roles: Bob Parr (Mr. Incredible) must manage the house while his wife Helen (Elastigirl) goes out to save the world.,2018,361000,7.5,118,PG,"Action,Adventure,Animation"
tt5727208,40,Uncut Gems,Uncut Gems,"With his debts mounting and angry collectors closing in, a fast-talking New York City jeweler risks everything in hope of staying afloat and alive.",2019,343000,7.4,135,R,"Crime,Drama,Thriller"
tt4123430,43,Fantastic Beasts: The Crimes of Grindelwald,Fantastic Beasts: The Crimes of Grindelwald,"The second installment of the ""Fantastic Beasts"" series featuring the adventures of Magizoologist Newt Scamander.",2018,326000,6.5,134,PG-13,"Adventure,Family,Fantasy"
tt7349950,41,It: Chapter Two,It Chapter Two,"Twenty-seven years after their first encounter with the terrifying Pennywise, the Losers Club have grown up and moved away, until a devastating phone call brings them back.",2019,338000,6.5,169,R,"Drama,Fantasy,Horror"
tt0437086,44,Alita: Battle Angel,Alita: Battle Angel,"A deactivated cyborg's revived, but can't remember anything of her past and goes on a quest to find out who she is.",2019,318000,7.3,122,PG-13,"Action,Adventure,Sci-Fi"
tt7126948,50,Wonder Woman 1984,Wonder Woman 1984,"Diana must contend with a work colleague, and with a businessman whose desire for extreme wealth sends the world down a path of destruction, after an ancient artifact that grants wishes goes missing.",2020,307000,5.3,151,PG-13,"Action,Adventure,Fantasy"
tt6139732,48,Aladdin,Aladdin,A kind-hearted street urchin and a power-hungry Grand Vizier vie for a magic lamp that has the power to make their deepest wishes come true.,2019,309000,6.9,128,PG,"Adventure,Comedy,Family"
tt7349662,49,BlacKkKlansman,BlacKkKlansman,"Ron Stallworth, an African American police officer from Colorado Springs, Colorado, successfully infiltrates the local Ku Klux Klan branch aided by a Jewish surrogate who eventually becomes its leader. Based on actual events.",2018,308000,7.5,135,R,"Biography,Comedy,Crime"
tt9243946,42,El Camino,El Camino: A Breaking Bad Movie,"Fugitive Jesse Pinkman runs from his captors, the law, and his past.",2019,328000,7.3,122,TV-MA,"Action,Crime,Drama"
tt7975244,47,Jumanji: The Next Level,Jumanji: The Next Level,"In Jumanji: The Next Level, the gang is back but the game has changed. As they return to rescue one of their own, the players will have to brave parts unknown from arid deserts to snowy mountains, to escape the world's most dangerous game.",2019,311000,6.6,123,PG-13,"Action,Adventure,Comedy"
tt1979376,51,Toy Story 4,Toy Story 4,"When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.",2019,305000,7.6,100,G,"Adventure,Animation,Comedy"
tt8332922,46,A Quiet Place Part II,A Quiet Place Part II,"Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize the creatures that hunt by sound are not the only threats lurking beyond the sand path.",2020,314000,7.2,97,PG-13,"Drama,Horror,Sci-Fi"
tt6105098,54,The Lion King,The Lion King,"After the murder of his father, a young lion prince flees his kingdom only to learn the true meaning of responsibility and bravery.",2019,287000,6.8,118,PG,"Adventure,Animation,Drama"
tt6823368,52,Glass,Glass,"Security guard David Dunn uses his supernatural abilities to track Kevin Wendell Crumb, a disturbed man who has twenty-four personalities.",2019,299000,6.6,129,PG-13,"Drama,Horror,Sci-Fi"
tt8228288,45,The Platform,The Platform,A vertical prison with one cell per level. Two people per cell. Only one food platform and two minutes per day to feed. An endless nightmare trapped in The Hole.,2019,316000,7.0,94,TV-MA,"Horror,Sci-Fi,Thriller"
tt7713068,56,Birds of Prey and the Fantabulous Emancipation of One Harley Quinn,Birds of Prey,"After splitting with the Joker, Harley Quinn joins superheroines Black Canary, Huntress, and Renee Montoya to save a young girl from an evil crime lord.",2020,279000,6.1,109,R,"Action,Comedy,Crime"
tt2935510,59,Ad Astra,Ad Astra,"Astronaut Roy McBride undertakes a mission across an unforgiving solar system to uncover the truth about his missing father and his doomed expedition that now, 30 years later, threatens the universe.",2019,275000,6.5,123,PG-13,"Adventure,Drama,Mystery"
tt8936646,55,Extraction,Extraction,"Tyler Rake, a fearless black market mercenary, embarks on the most deadly extraction of his career when he's enlisted to rescue the kidnapped son of an imprisoned international crime lord.",2020,284000,6.8,116,R,"Action,Thriller"
tt2704998,60,Game Night,Game Night,A group of friends who meet regularly for game nights find themselves entangled in a real-life mystery when the shady brother of one of them is seemingly kidnapped by dangerous gangsters.,2018,271000,6.9,100,R,"Action,Adventure,Comedy"
tt1051906,57,The Invisible Man,The Invisible Man,"When Cecilia's abusive ex takes his own life and leaves her his fortune, she suspects his death was a hoax. As a series of coincidences turn lethal, Cecilia works to prove that she is being hunted by someone nobody can see.",2020,278000,7.1,124,R,"Drama,Horror,Mystery"
tt7984734,53,The Lighthouse,The Lighthouse,Two lighthouse keepers try to maintain their sanity while living on a remote and mysterious New England island in the 1890s.,2019,293000,7.4,109,R,"Drama,Fantasy,Horror"
tt5164214,61,Ocean's Eight,Ocean's Eight,Debbie Ocean gathers an all-female crew to attempt an impossible heist at New York City's annual Met Gala.,2018,257000,6.3,110,PG-13,"Action,Comedy,Crime"
tt3281548,58,Little Women,Little Women,"Jo March reflects back and forth on her life, telling the beloved story of the March sisters - four young women, each determined to live life on her own terms.",2019,276000,7.8,135,PG,"Drama,Romance"
tt6806448,63,Fast & Furious Presents: Hobbs & Shaw,Fast & Furious Presents: Hobbs & Shaw,Lawman Luke Hobbs and outcast Deckard Shaw form an unlikely alliance when a cyber-genetically enhanced villain threatens the future of humanity.,2019,252000,6.4,137,PG-13,"Action,Adventure,Thriller"
tt1365519,66,Tomb Raider,Tomb Raider,"Lara Croft, the fiercely independent daughter of a missing adventurer, must push herself beyond her limits when she discovers the island where her father, Lord Richard Croft disappeared.",2018,238000,6.3,119,PG-13,"Action,Adventure,Fantasy"
tt5083738,62,The Favourite,The Favourite,"In early 18th-century England, the status quo at the court is upset when a new servant arrives and endears herself to a frail Queen Anne.",2018,253000,7.5,119,R,"Biography,Comedy,Drama"
tt5606664,65,Doctor Sleep,Doctor Sleep,"Years following the events of The Shining (1980), a now-adult Dan Torrance must protect a young girl with similar powers from a cult known as The True Knot, who prey on children with powers to remain immortal.",2019,238000,7.3,152,R,"Drama,Fantasy,Horror"
tt7846844,64,Enola Holmes,Enola Holmes,"When Enola Holmes (Sherlock's teen sister) discovers her mother is missing, she endeavours to find her, becoming a super-sleuth in her own right as she outwits her famous brother and unravels a dangerous conspiracy.",2020,239000,6.6,123,PG-13,"Action,Adventure,Crime"
tt4779682,71,The Meg,The Meg,A group of scientists exploring the Marianas Trench encounter the largest marine predator that has ever existed - the Megalodon.,2018,224000,5.7,113,PG-13,"Action,Horror,Sci-Fi"
tt6499752,68,Upgrade,Upgrade,"Set in the near-future, technology controls nearly all aspects of life. But when the world of Grey, a self-labeled technophobe, is turned upside down, his only hope for revenge is an experimental computer chip implant.",2018,229000,7.5,100,R,"Action,Sci-Fi,Thriller"
tt6565702,72,X-Men: Dark Phoenix,Dark Phoenix,"Jean Grey begins to develop incredible powers that corrupt and turn her into a Dark Phoenix, causing the X-Men to decide if her life is worth more than all of humanity.",2019,223000,5.7,113,PG-13,"Action,Adventure,Sci-Fi"
tt9620292,67,Promising Young Woman,Promising Young Woman,"A young woman, traumatized by a tragic event in her past, seeks out vengeance against those who crossed her path.",2020,231000,7.5,113,R,"Crime,Drama,Mystery"
tt1213641,79,First Man,First Man,"A look at the life of the astronaut, Neil Armstrong, and the legendary space mission that led him to become the first man to walk on the Moon on July 20, 1969.",2018,213000,7.3,141,PG-13,"Biography,Drama,History"
tt2873282,78,Red Sparrow,Red Sparrow,"Ballerina Dominika Egorova is recruited to 'Sparrow School,' a Russian intelligence service where she is forced to use her body as a weapon. Her first mission, targeting a C.I.A. agent, threatens to unravel the security of both nations.",2018,215000,6.6,140,R,"Action,Drama,Thriller"
tt3741700,70,Godzilla: King of the Monsters,Godzilla: King of the Monsters,"The crypto-zoological agency Monarch faces off against a battery of god-sized monsters, including the mighty Godzilla, who collides with Mothra, Rodan, and his ultimate nemesis, the three-headed King Ghidorah.",2019,224000,6.0,132,PG-13,"Action,Adventure,Fantasy"
tt1560220,76,Zombieland: Double Tap,Zombieland: Double Tap,"Columbus, Tallahassee, Wichita, and Little Rock move to the American heartland as they face off against evolved zombies, fellow survivors, and the growing pains of the snarky makeshift family.",2019,220000,6.7,99,R,"Action,Comedy,Horror"
tt8106534,82,6 Underground,6 Underground,"Six individuals from all around the globe, each the very best at what they do, have been chosen not only for their skill, but for a unique desire to delete their pasts to change the future.",2019,208000,6.1,128,R,"Action,Thriller"
tt6450804,81,Terminator: Dark Fate,Terminator: Dark Fate,"An augmented human and Sarah Connor must stop an advanced liquid Terminator from hunting down a young girl, whose fate is critical to the human race.",2019,208000,6.2,128,R,"Action,Adventure,Sci-Fi"
tt2066051,85,Rocketman,Rocketman,A musical fantasy about the fantastical human story of Elton John's breakthrough years.,2019,206000,7.3,121,R,"Biography,Drama,Music"
tt1070874,89,The Trial of the Chicago 7,The Trial of the Chicago 7,"The story of 7 people on trial stemming from various charges surrounding the uprising at the 1968 Democratic National Convention in Chicago, Illinois.",2020,203000,7.7,129,R,"Drama,History,Thriller"
tt4520988,80,Frozen II,Frozen II,"Anna, Elsa, Kristoff, Olaf and Sven leave Arendelle to travel to an ancient, autumn-bound forest of an enchanted land. They set out to find the origin of Elsa's powers in order to save their kingdom.",2019,213000,6.8,103,PG,"Adventure,Animation,Comedy"
tt3766354,73,The Equalizer 2,The Equalizer 2,"Robert McCall serves an unflinching justice for the exploited and oppressed, but how far will he go when that is someone he loves?",2018,223000,6.7,121,R,"Action,Crime,Thriller"
tt5104604,86,Isle of Dogs,Isle of Dogs,"Set in Japan, Isle of Dogs follows a boy's odyssey in search of his lost dog.",2018,206000,7.8,101,PG-13,"Adventure,Animation,Comedy"
tt3104988,87,Crazy Rich Asians,Crazy Rich Asians,This contemporary romantic comedy based on a global bestseller follows native New Yorker Rachel Chu to Singapore to meet her boyfriend's family.,2018,205000,6.9,120,PG-13,"Comedy,Drama,Romance"
tt1028856,77,Another Round,Episode #1.35,Four high-school teachers consume alcohol on a daily basis to see how it affects their social and professional lives.,2020,220000,7.7,117,Not Rated,"Documentary,News,Talk-Show"
tt4701182,88,Bumblebee,Bumblebee,"On the run in the year 1987, Bumblebee finds refuge in a junkyard in a small California beach town. On the cusp of turning 18 and trying to find her place in the world, Charlie Watson discovers Bumblebee, battle-scarred and broken.",2018,204000,6.7,114,PG-13,"Action,Adventure,Sci-Fi"
tt2231461,91,Rampage,Rampage,"When three different animals become infected with a dangerous pathogen, a primatologist and a geneticist team up to stop them from destroying Chicago.",2018,198000,6.1,107,PG-13,"Action,Adventure,Sci-Fi"
tt1027238,75,The Father,Just Friends,"A man refuses all assistance from his daughter as he ages. As he tries to make sense of his changing circumstances, he begins to doubt his loved ones, his own mind and even the fabric of his reality.",2020,221000,8.2,97,PG-13,Comedy
tt7556122,84,The Old Guard,The Old Guard,A covert team of immortal mercenaries is suddenly exposed and must now fight to keep their identity a secret just as an unexpected new member is discovered.,2020,207000,6.7,125,R,"Action,Thriller"
tt5884052,94,PokÃ©mon: Detective Pikachu,PokÃ©mon: Detective Pikachu,"In a world where people collect PokÃ©mon to do battle, a boy comes across an intelligent talking Pikachu who seeks to be a detective.",2019,194000,6.5,104,PG,"Action,Adventure,Comedy"
tt5848272,90,Ralph Breaks the Internet,Ralph Breaks the Internet,"Six years after the events of ""Wreck-It Ralph,"" Ralph and Vanellope, now friends, discover a wi-fi router in their arcade, leading them into a new adventure.",2018,200000,7.0,112,PG,"Adventure,Animation,Comedy"
tt7668870,96,Searching,Searching,"After his teenage daughter goes missing, a desperate father tries to find clues on her laptop.",2018,190000,7.6,102,PG-13,"Drama,Mystery,Thriller"
tt9770150,92,Nomadland,Nomadland,"A woman in her sixties, after losing everything in the Great Recession, embarks on a journey through the American West, living as a van-dwelling modern-day nomad.",2020,197000,7.3,107,R,Drama
tt9484998,83,Palm Springs,Palm Springs,"Stuck in a time loop, two wedding guests develop a budding romance while living the same day over and over again.",2020,207000,7.4,90,R,"Comedy,Fantasy,Mystery"
tt7798634,69,Ready or Not,Ready or Not,A bride's wedding night takes a sinister turn when her eccentric new in-laws force her to take part in a terrifying game.,2019,225000,6.8,95,R,"Action,Comedy,Horror"
tt4729430,74,Klaus,Klaus,"A simple act of kindness always sparks another, even in a frozen, faraway place. When Smeerensburg's new postman, Jesper, befriends toymaker Klaus, their gifts melt an age-old feud and deliver a sleigh full of holiday traditions.",2019,222000,8.2,96,PG,"Adventure,Animation,Comedy"
tt1502397,93,Bad Boys for Life,Bad Boys for Life,Miami detectives Mike Lowrey and Marcus Burnett must face off against a mother-and-son pair of drug lords who wreak vengeful havoc on their city.,2020,194000,6.5,124,R,"Action,Comedy,Crime"
tt6155172,106,Roma,Roma,A year in the life of a middle-class family's maid in Mexico City in the early 1970s.,2018,176000,7.6,135,R,Drama
tt1502407,102,Halloween,Halloween,"Laurie Strode confronts her long-time foe, Michael Myers, the masked figure who has haunted her since she narrowly escaped his killing spree on Halloween night four decades ago.",2018,184000,6.5,106,R,"Crime,Horror,Thriller"
tt5814060,95,The Nun,The Nun,A priest with a haunted past and a novice on the threshold of her final vows are sent by the Vatican to investigate the death of a young nun in Romania and confront a malevolent force in the form of a demonic nun.,2018,191000,5.4,96,R,"Horror,Mystery,Thriller"
tt7146812,103,Onward,Onward,"In a magical world full of technological advances, elven brothers Ian and Barley Lightfoot set out on an adventure to resurrect their late father for a day.",2020,183000,7.4,102,PG,"Action,Adventure,Animation"
tt6412452,105,The Ballad of Buster Scruggs,The Ballad of Buster Scruggs,"Six tales of life and violence in the Old West, following a singing gunslinger, a bank robber, a traveling impresario, an elderly prospector, a wagon train, and a perverse pair of bounty hunters.",2018,180000,7.2,133,R,"Comedy,Drama,Musical"
tt1618434,99,Murder Mystery,Murder Mystery,"A New York cop and his wife go on a European vacation to reinvigorate the spark in their marriage, but end up getting framed and on the run for the death of an elderly billionaire.",2019,185000,6.1,97,PG-13,"Action,Comedy,Crime"
tt8079248,104,Yesterday,Yesterday,A struggling musician realizes he's the only person on Earth who can remember The Beatles after waking up in an alternate reality where they never existed.,2019,181000,6.8,116,PG-13,"Comedy,Fantasy,Music"
tt5052474,100,Sicario: Day of the Soldado,Sicario: Day of the Soldado,"The drug war on the U.S.-Mexico border has escalated as the cartels have begun trafficking terrorists across the US border. To fight the war, federal agent Matt Graver re-teams with the mercurial Alejandro.",2018,185000,7.1,122,R,"Action,Crime,Drama"
tt6628394,107,Bad Times at the El Royale,Bad Times at the El Royale,"1969. Four strangers check in at the El Royale Hotel. The hotel is deserted, staffed by a single desk clerk. Some of the new guests' reasons for being there are less than innocent and some are not who they appear to be.",2018,176000,7.1,141,R,"Crime,Drama,Mystery"
tt7040874,97,A Simple Favor,A Simple Favor,"Stephanie is a single mother with a parenting vlog who befriends Emily, a secretive upper-class woman who has a child at the same elementary school. When Emily goes missing, Stephanie takes it upon herself to investigate.",2018,188000,6.7,117,R,"Comedy,Crime,Mystery"
tt6266538,109,Vice,Vice,"The story of Dick Cheney, an unassuming bureaucratic Washington insider, who quietly wielded immense power as Vice President to George W. Bush, reshaping the country and the globe in ways that are still felt today.",2018,172000,7.2,132,R,"Biography,Comedy,Drama"
tt4566758,112,Mulan,Mulan,"To keep her ailing father from serving in the Imperial Army, a fearless young woman disguises herself as a man and battles northern invaders in China.",2020,166000,5.8,115,PG-13,"Action,Adventure,Drama"
tt4500922,101,Maze Runner: The Death Cure,Maze Runner: The Death Cure,"Young hero Thomas embarks on a mission to find a cure for a deadly disease known as ""The Flare"".",2018,184000,6.3,143,PG-13,"Action,Adventure,Sci-Fi"
tt3794354,98,Sonic the Hedgehog,Sonic the Hedgehog,"After discovering a small, blue, fast hedgehog, a small-town police officer must help him defeat an evil genius who wants to do experiments on him.",2020,187000,6.5,99,PG,"Action,Adventure,Comedy"
tt6343314,111,Creed II,Creed II,"Under the tutelage of Rocky Balboa, newly crowned heavyweight champion Adonis Creed faces off against Viktor Drago, the son of Ivan Drago.",2018,167000,7.1,130,PG-13,"Action,Drama,Sport"
tt1314396,116,Borat Subsequent Moviefilm,Episode #59.68,"Borat returns to America from Kazakhstan to America, this time to reveal more about the American culture, the COVD-19 pandemic, and the political elections.",2020,162000,6.6,95,R,Game-Show
tt7959026,113,The Mule,The Mule,A ninety-year-old horticulturist and Korean War veteran turns drug mule for a Mexican cartel.,2018,166000,7.0,116,R,"Crime,Drama,Thriller"
tt7395114,114,The Devil All the Time,The Devil All the Time,Sinister characters converge around a young man devoted to protecting those he loves in a postwar backwoods town teeming with corruption and brutality.,2020,165000,7.1,138,R,"Crime,Drama,Thriller"
tt7984766,110,The King,The King,"Hal, wayward prince and heir to the English throne, is crowned King Henry V after his tyrannical father dies. Now the young king must navigate palace politics, the war his father left behind, and the emotional strings of his past life.",2019,171000,7.3,140,R,"Biography,Drama,History"
tt2386490,108,How to Train Your Dragon: The Hidden World,How to Train Your Dragon: The Hidden World,"When Hiccup discovers Toothless isn't the only Night Fury, he must seek ""The Hidden World"", a secret Dragon Utopia before a hired tyrant named Grimmel finds it first.",2019,173000,7.4,104,PG,"Action,Adventure,Animation"
tt5363618,115,Sound of Metal,Sound of Metal,A heavy metal drummer's life is turned upside down when he begins to lose his hearing and he must confront a future filled with silence.,2019,164000,7.7,120,R,"Drama,Music"
tt2283336,120,Men in Black: International,Men in Black: International,"The Men in Black have always protected the Earth from the scum of the universe. In this new adventure, they tackle their biggest threat to date: a mole in the Men in Black organization.",2019,158000,5.6,114,PG-13,"Action,Adventure,Comedy"
tt2854926,117,Tag,Tag,"A small group of former classmates organize an elaborate, annual game of tag that requires some to travel all over the country.",2018,159000,6.5,100,R,"Action,Comedy"
tt9893250,122,I Care a Lot,I Care a Lot,A crooked legal guardian who drains the savings of her elderly wards meets her match when a woman she tries to swindle turns out to be more than she first appears.,2020,156000,6.4,118,R,"Comedy,Crime,Drama"
